Chr Gene nSNPs nSims Start Stop Test Pvalue TopSNP TopSNP-pvalue
5 "LOC102546226" 4 1000 87704798 87734907 0.808841652808182 0.8001998001998 "rs4423262" 0.4534294
15 "SLC12A1" 10 1000 48498497 48596275 2.4256563771166 0.801198801198801 "rs8032420" 0.4480068
17 "SSTR2" 5 1000 71161159 71168062 1.03177077203601 0.801198801198801 "rs998571" 0.41417113
4 "COL25A1" 131 1000 109731876 110223799 90.3238043451819 0.801198801198801 "rs2189702" 0.028999334
5 "TRIM52" 3 1000 180683385 180688119 0.949540445723718 0.801198801198801 "rs6861389" 0.40728283
6 "IRAK1BP1" 2 1000 79577260 79610683 0.441057875857268 0.801198801198801 "rs7738062" 0.6123996
7 "MUC17" 6 1000 100663363 100702140 2.25403450794165 0.801198801198801 "rs10244048" 0.36759526
7 "OGDH" 17 1000 44646120 44748669 6.65129749709306 0.801198801198801 "rs6463240" 0.29378328
9 "SLC24A2" 131 1000 19507449 19787017 84.6071614280823 0.801198801198801 "rs2383113" 0.0146114845
11 "CTR9" 6 1000 10772810 10801290 2.23289633669162 0.802197802197802 "rs2132517" 0.206267489999999
14 "LOC101926933" 2 1000 23398817 23423901 0.507236774105978 0.802197802197802 "rs7147394" 0.5106138
20 "PAK7" 163 1000 9518036 9819687 113.915491576027 0.802197802197802 "rs984856" 0.02136266
23 "GK" 12 1000 30671475 30749577 2.493902234562 0.802197802197802 "rs5972211" 0.47190768
3 "ATP1B3" 12 1000 141595469 141645382 4.71774647809464 0.802197802197802 "rs9827902" 0.0886365249999998
4 "CXCL13" 14 1000 78432906 78532988 6.81867382191196 0.802197802197802 "rs17406380" 0.143484339999998
7 "AGK" 8 1000 141251077 141354209 1.82144531899564 0.802197802197802 "rs12703393" 0.39415452
7 "LOC441242" 49 1000 64600748 65235797 20.3600244678196 0.802197802197802 "rs17139526" 0.16831411
7 "PTPN12" 12 1000 77166772 77269388 4.24776322198437 0.802197802197802 "rs10237942" 0.143497970000002
8 "LOC100128993" 37 1000 19041185 19103032 22.349909223361 0.802197802197802 "rs1193313" 0.140343190000002
9 "AK1" 2 1000 130628758 130640022 0.411367373473987 0.802197802197802 "rs913987" 0.61167043
9 "GGTA1P" 13 1000 124217318 124262306 4.35884752882066 0.802197802197802 "rs10818555" 0.192610790000001
9 "SLC44A1" 34 1000 108006893 108159628 12.6790732497574 0.802197802197802 "rs11506819" 0.0953409400000002
10 "HIF1AN" 6 1000 102295640 102313681 0.506491304134911 0.803196803196803 "rs2295779" 0.64100516
13 "DAOA-AS1" 29 1000 106111405 106158030 15.9824718508174 0.803196803196803 "rs9301034" 0.0891719100000003
13 "TFDP1" 9 1000 114239002 114295788 2.01227066217668 0.803196803196803 "rs4150724" 0.308707030000001
19 "ZNF160" 14 1000 53569866 53606687 4.94494924642728 0.803196803196803 "rs10419891" 0.28538465
1 "RD3" 5 1000 211649863 211666259 1.9970236259546 0.803196803196803 "rs12057566" 0.253606529999999
2 "TBR1" 2 1000 162272619 162281573 0.427159016815125 0.803196803196803 "rs3769956" 0.58612144
3 "ZKSCAN7" 4 1000 44596666 44624956 1.11653397574346 0.803196803196803 "rs6768789" 0.40416583
4 "PPAT" 7 1000 57259528 57301802 2.79293256739028 0.803196803196803 "rs1042040" 0.295465229999999
6 "E2F3" 25 1000 20402136 20493945 15.2102858792863 0.803196803196803 "rs12174402" 0.063787095
7 "NDUFA4" 3 1000 10971579 10979813 0.580605931199407 0.803196803196803 "rs7779937" 0.6097549
11 "SIK3" 57 1000 116714117 116969131 27.9068892348772 0.804195804195804 "rs4938315" 0.0373569879999999
14 "APOPT1" 3 1000 104029298 104057236 0.600050056585411 0.804195804195804 "rs10149249" 0.5628387
14 "MPP5" 7 1000 67708011 67802778 1.03305891833436 0.804195804195804 "rs8016037" 0.59059584
19 "HNRNPUL1" 8 1000 41768390 41813811 1.17984673733935 0.804195804195804 "rs12975585" 0.291492760000001
1 "LAD1" 3 1000 201349965 201368669 0.942387588968739 0.804195804195804 "rs2719184" 0.46165732
21 "DSCR4" 15 1000 39426312 39493454 5.80734178654518 0.804195804195804 "rs7364032" 0.1844375
2 "FSIP2" 30 1000 186603354 186698016 11.6601523851082 0.804195804195804 "rs4667053" 0.0955539300000002
3 "FBXW12" 4 1000 48413708 48436190 0.826436934399646 0.804195804195804 "rs4858793" 0.5591346
4 "ARL9" 2 1000 57371374 57390058 0.445353601857078 0.804195804195804 "rs6554358" 0.5978699
5 "LOC101929412" 3 1000 10493638 10502840 0.902578914265358 0.804195804195804 "rs13179994" 0.3749971
6 "FUT9" 64 1000 96463844 96663488 38.3539626399118 0.804195804195804 "rs1325070" 0.0900777899999994
7 "STK17A" 12 1000 43622691 43666978 3.62929567794964 0.804195804195804 "rs1044141" 0.243152379999999
8 "DLGAP2-AS1" 19 1000 1513675 1569830 7.39879016181169 0.804195804195804 "rs2301964" 0.2143413
9 "GFI1B" 3 1000 135854097 135867084 1.05644100746651 0.804195804195804 "rs633153" 0.3590335
9 "RABL6" 2 1000 139702373 139735639 0.178999023959195 0.804195804195804 "rs2784093" 0.6842416
10 "PARD3" 184 1000 34398487 35104253 116.14457837638 0.805194805194805 "rs4934670" 0.0398524960000001
11 "HRASLS5" 5 1000 63228875 63258680 1.09020685014145 0.805194805194805 "rs17158380" 0.39517376
13 "LNX2" 16 1000 28120049 28194720 6.42878952897446 0.805194805194805 "rs498432" 0.242129730000001
17 "SREBF1" 2 1000 17714662 17740325 0.415362721293017 0.805194805194805 "rs9899634" 0.55777586
23 "IL1RAPL2" 106 1000 103810995 105011822 50.4918971156098 0.805194805194805 "rs17003895" 0.0577893299999999
2 "FAM179A" 32 1000 29204163 29275096 16.1288334679749 0.805194805194805 "rs6731719" 0.0584349779999997
2 "LOC102724058" 11 1000 166813927 166892910 3.55313729441721 0.805194805194805 "rs10497275" 0.35300598
3 "CADPS" 240 1000 62384020 62861064 181.852542982056 0.805194805194805 "rs9857515" 0.00404332199999998
6 "HIST1H1T" 3 1000 26107639 26108364 0.831430038059077 0.805194805194805 "rs2051542" 0.5270446
8 "DERL1" 12 1000 124025403 124054663 4.55896769480295 0.805194805194805 "rs10090419" 0.256729900000001
8 "RALYL" 133 1000 85095452 85834078 78.3734879850056 0.805194805194805 "rs10096184" 0.025205348
11 "RIC3" 18 1000 8127596 8190590 6.44969866216547 0.806193806193806 "rs4758293" 0.13587426
12 "SLCO1B7" 14 1000 21168629 21243040 5.5114819352199 0.806193806193806 "rs11830676" 0.0778947100000007
12 "TMEM263" 2 1000 107349543 107367813 0.145799862441741 0.806193806193806 "rs10746071" 0.7034981
18 "DLGAP1-AS1" 3 1000 3594111 3597377 1.00365479819067 0.806193806193806 "rs17647607" 0.38930058
19 "NLRP11" 40 1000 56296762 56348128 25.7419338035698 0.806193806193806 "rs16986572" 0.0842417549999996
2 "EIF5B" 7 1000 99953833 100016728 2.36285794358129 0.806193806193806 "rs12623620" 0.231070949999999
2 "LCLAT1" 61 1000 30670122 30867091 27.95608250724 0.806193806193806 "rs4951993" 0.1902111
3 "POPDC2" 8 1000 119360907 119379404 2.00983277708006 0.806193806193806 "rs1872432" 0.250156399999999
5 "C5orf42" 8 1000 37106329 37249530 2.08577731325929 0.806193806193806 "rs301892" 0.45047638
6 "SMAP1" 22 1000 71377473 71571716 8.24233016260198 0.806193806193806 "rs12215835" 0.2451534
7 "LOC285889" 3 1000 156230482 156238282 0.963854203466709 0.806193806193806 "rs7786076" 0.42491734
10 "GOLGA7B" 2 1000 99609994 99631335 0.418338035743296 0.807192807192807 "rs11819476" 0.5303183
10 "SLC35G1" 4 1000 95653729 95662491 0.791829435154403 0.807192807192807 "rs10882362" 0.42281294
11 "ARHGEF12" 31 1000 120207617 120360645 9.91533942881448 0.807192807192807 "rs7932658" 0.236199170000001
16 "C16orf52" 4 1000 22019455 22095972 0.85008434830218 0.807192807192807 "rs4783438" 0.4992956
1 "MAN1A2" 29 1000 117910084 118068320 12.7942876188484 0.807192807192807 "rs2153255" 0.13142806
2 "THSD7B" 205 1000 137748461 138435287 140.336258649605 0.807192807192807 "rs2196344" 0.0191275369999999
3 "ACAP2" 16 1000 194995464 195163817 5.01970321238963 0.807192807192807 "rs12490658" 0.13268338
3 "ALDH1L1-AS1" 5 1000 125822482 125826912 1.64505521576093 0.807192807192807 "rs4646756" 0.3753005
3 "KIAA1407" 4 1000 113682983 113775460 0.702869267537318 0.807192807192807 "rs324554" 0.5070551
3 "TOP2B" 8 1000 25639395 25705863 1.68744786094273 0.807192807192807 "rs2067120" 0.35333985
4 "FAT4" 34 1000 126237566 126414087 17.6142613849614 0.807192807192807 "rs7676058" 0.0849487200000003
9 "CNTFR-AS1" 2 1000 34568009 34583070 0.439717166771396 0.807192807192807 "rs1080750" 0.59078914
10 "HERC4" 6 1000 69681655 69835103 2.07155837444573 0.808191808191808 "rs10997893" 0.34619933
17 "RAP1GAP2" 66 1000 2699731 2941035 48.3548487048907 0.808191808191808 "rs11655307" 0.018046932
17 "TTC19" 6 1000 15902693 15932723 1.85921614014137 0.808191808191808 "rs8077373" 0.36177924
21 "SPATC1L" 4 1000 47581061 47604373 0.994773747902685 0.808191808191808 "rs13046285" 0.39192662
2 "FAHD2B" 3 1000 97749322 97760582 0.329970061695863 0.808191808191808 "rs1257101" 0.6297242
2 "IMMT" 17 1000 86371054 86422893 4.30312245873862 0.808191808191808 "rs10191567" 0.17740737
3 "IL1RAP" 72 1000 190231839 190374986 48.064408281714 0.808191808191808 "rs4624606" 0.0788056499999996
3 "WDR82" 5 1000 52288437 52312659 1.07585253543663 0.808191808191808 "rs6445358" 0.5188126
5 "TCOF1" 6 1000 149737201 149779871 2.07255558311767 0.808191808191808 "rs1104959" 0.2109586
7 "IKZF1" 19 1000 50343678 50472798 10.3933471562805 0.808191808191808 "rs12669559" 0.129133150000002
7 "LOC101928012" 10 1000 112262435 112348122 3.88131569789947 0.808191808191808 "rs2905274" 0.270067960000001
8 "LOC100288181" 8 1000 143783669 143808391 2.33552868653673 0.808191808191808 "rs6471588" 0.42073178
9 "EXD3" 4 1000 140201345 140317714 1.51457379143935 0.808191808191808 "rs11559483" 0.298143270000001
12 "PRMT8" 64 1000 3490514 3703138 44.4352810816228 0.809190809190809 "rs2109194" 0.0303395400000001
13 "SACS" 32 1000 23902961 24007867 18.9266393796943 0.809190809190809 "rs17378869" 0.014635544
14 "YY1" 4 1000 100705101 100745371 0.528386951746593 0.809190809190809 "rs11625658" 0.4898725
15 "COPS2" 2 1000 49417470 49447854 0.361657542864828 0.809190809190809 "rs2663089" 0.5877674
15 "LOC283693" 5 1000 83394649 83408532 1.80962515402114 0.809190809190809 "rs7163840" 0.27371874
16 "ARL2BP" 2 1000 57279037 57287545 0.447813495699536 0.809190809190809 "rs2046532" 0.53275037
16 "OGFOD1" 7 1000 56485423 56511407 2.5718066847017 0.809190809190809 "rs7184422" 0.26193634
18 "CABLES1" 31 1000 20714527 20840434 15.0877098745324 0.809190809190809 "rs2164029" 0.25494403
19 "SH3GL1" 5 1000 4360363 4400565 1.88558101667034 0.809190809190809 "rs73234" 0.33854896
19 "ZNF416" 2 1000 58082933 58090243 0.411150947564508 0.809190809190809 "rs3746222" 0.6072685
1 "SMYD2" 30 1000 214454564 214510477 13.0162970820806 0.809190809190809 "rs3754136" 0.255568240000001
21 "CHAF1B" 2 1000 37757688 37789125 0.354477233428563 0.809190809190809 "rs7282109" 0.6476257
22 "SLC5A1" 9 1000 32439018 32509011 4.08875322752586 0.809190809190809 "rs16989807" 0.1376842
2 "ABCA12" 48 1000 215796265 216003151 26.7643942510085 0.809190809190809 "rs1409612" 0.20137766
2 "MARCH4" 41 1000 217122584 217236750 21.8694452574091 0.809190809190809 "rs13427844" 0.07903809
3 "IGF2BP2" 26 1000 185361526 185542827 11.4617840826584 0.809190809190809 "rs6777038" 0.11813366
4 "CPLX1" 3 1000 778744 819945 0.780639507022895 0.809190809190809 "rs17165046" 0.4560528
4 "RAB28" 17 1000 13369346 13485989 6.61093021629683 0.809190809190809 "rs9999665" 0.12055739
5 "PAPD4" 8 1000 78908242 78982471 2.93469456823349 0.809190809190809 "rs16876996" 0.20146886
5 "SEMA5A" 260 1000 9035137 9546233 200.72958690621 0.809190809190809 "rs17238371" 0.003042301
6 "TMEM151B" 4 1000 44238479 44247182 1.01136416955783 0.809190809190809 "rs12943" 0.34259602
7 "CAV1" 18 1000 116164838 116201239 6.65542119946678 0.809190809190809 "rs9920" 0.272895369999999
15 "MTFMT" 3 1000 65293849 65321977 0.897544989596572 0.81018981018981 "rs2899706" 0.3596544
19 "SEC1P" 3 1000 49141295 49185502 0.842797019228817 0.81018981018981 "rs17296933" 0.3690831
22 "MIRLET7BHG" 9 1000 46481876 46509808 3.23241800943695 0.81018981018981 "rs9626891" 0.205364
2 "LOC101929570" 8 1000 163625445 163654482 2.29584729727588 0.81018981018981 "rs17732179" 0.3888368
8 "MYBL1" 3 1000 67474409 67525480 0.596239521514534 0.81018981018981 "rs11993306" 0.51544213
11 "BSCL2" 2 1000 62457733 62477091 0.404955163684241 0.811188811188811 "rs2259377" 0.5249217
12 "CACNA1C-AS2" 3 1000 2777665 2781386 0.9263957165447 0.811188811188811 "rs11062303" 0.47346973
12 "MFAP5" 3 1000 8798539 8815433 0.752758507191421 0.811188811188811 "rs14541" 0.4921588
12 "TSPAN8" 10 1000 71518876 71551779 3.74384842844023 0.811188811188811 "rs2270584" 0.17877358
15 "LOC100129973" 3 1000 52472222 52498076 0.839494596912545 0.811188811188811 "rs3751606" 0.45984328
15 "LOC101928442" 18 1000 48095580 48138433 10.3390832020532 0.811188811188811 "rs1224635" 0.118957
16 "CCNF" 5 1000 2479394 2508859 0.314110633328035 0.811188811188811 "rs11642437" 0.7264617
16 "CHD9" 35 1000 53088944 53361414 13.0326196795741 0.811188811188811 "rs4784294" 0.18949902
19 "LOC101927599" 4 1000 37063971 37085618 1.22738645614411 0.811188811188811 "rs3096620" 0.4334166
1 "CDK18" 7 1000 205473683 205501921 3.48353654444271 0.811188811188811 "rs16855698" 0.207265879999999
1 "CSF1" 5 1000 110453232 110473616 1.94169396941406 0.811188811188811 "rs333948" 0.29468486
6 "MAP7" 22 1000 136663418 136871957 4.64606743530672 0.811188811188811 "rs11154872" 0.31775895
8 "LINC00964" 3 1000 125954249 125963337 0.645882032408385 0.811188811188811 "rs1427087" 0.57003117
8 "PTK2" 43 1000 141668480 142011412 10.4425628951538 0.811188811188811 "rs4961300" 0.211757819999999
12 "POLR3B" 29 1000 106751435 106903976 11.9956878391048 0.812187812187812 "rs11112963" 0.12067462
15 "SPRED1" 24 1000 38545051 38649450 8.60687314629755 0.812187812187812 "rs1357384" 0.04474108
15 "USP3" 16 1000 63796709 63886839 5.60534139124828 0.812187812187812 "rs8025240" 0.43072376
17 "DUSP14" 2 1000 35849950 35873588 0.343597952298837 0.812187812187812 "rs9906140" 0.60253656
22 "TANGO2" 13 1000 20004522 20053449 5.77913310440018 0.812187812187812 "rs366148" 0.21113427
23 "ACE2" 5 1000 15579155 15620192 0.952216536158541 0.812187812187812 "rs757066" 0.41811007
2 "MYT1L" 127 1000 1792884 2335045 89.1180521145574 0.812187812187812 "rs9808556" 0.0416637699999999
5 "FAM105A" 5 1000 14581890 14616287 1.80631187221958 0.812187812187812 "rs25961" 0.41340134
5 "NSD1" 19 1000 176560079 176727214 7.2267557220536 0.812187812187812 "rs12187932" 0.250582159999999
6 "UBE3D" 40 1000 83602185 83775545 17.928495238245 0.812187812187812 "rs9449559" 0.0846797900000001
11 "LRRC32" 5 1000 76368567 76381791 1.678113376953 0.813186813186813 "rs17812076" 0.40975487
12 "TAPBPL" 3 1000 6561176 6571488 0.502828190359424 0.813186813186813 "rs1045548" 0.55772215
16 "CKLF" 3 1000 66586465 66600190 0.925614308303185 0.813186813186813 "rs12449200" 0.4013902
16 "PDXDC2P" 3 1000 70010201 70099851 0.620050327725703 0.813186813186813 "rs8058597" 0.5559234
17 "NAT9" 3 1000 72766685 72772470 0.564775450963958 0.813186813186813 "rs880827" 0.500727
19 "ZNF667-AS1" 9 1000 56989242 57006805 3.15587149168506 0.813186813186813 "rs17305423" 0.315649030000001
20 "TMEM74B" 2 1000 1161214 1165117 0.392327168416469 0.813186813186813 "rs1217" 0.5336639
23 "MORC4" 7 1000 106183963 106243474 2.31569269802094 0.813186813186813 "rs12012022" 0.47373438
12 "LETMD1" 9 1000 51442081 51454207 2.8254082202832 0.814185814185814 "rs15756" 0.38423178
13 "PDS5B" 21 1000 33160563 33352158 3.67037768496186 0.814185814185814 "rs597860" 0.32014856
15 "GOLGA8B" 2 1000 34817483 34875771 0.242435799712904 0.814185814185814 "rs8039908" 0.64850575
16 "PRSS54" 10 1000 58313900 58328951 3.84014298592786 0.814185814185814 "rs4784916" 0.33785492
19 "B9D2" 3 1000 41860321 41870078 0.381746465591079 0.814185814185814 "rs2241713" 0.6019922
19 "KPTN" 2 1000 47978397 47987521 0.41376190573598 0.814185814185814 "rs17271418" 0.53380615
1 "MAN1C1" 29 1000 25943958 26112698 12.5296369974982 0.814185814185814 "rs12043011" 0.146428379999999
20 "ZNF334" 2 1000 45128268 45142198 0.130337774301694 0.814185814185814 "rs366860" 0.7185593
21 "LOC100133286" 11 1000 37441939 37498938 4.47305262168954 0.814185814185814 "rs12482742" 0.141829429999999
22 "BIK" 6 1000 43506753 43525718 1.62159850027551 0.814185814185814 "rs1883264" 0.3310631
22 "LOC150381" 2 1000 46449725 46454402 0.325364651518869 0.814185814185814 "rs7292407" 0.5999653
23 "RAB33A" 5 1000 129305772 129318844 0.695268975281834 0.814185814185814 "rs5930381" 0.50492626
5 "XRCC4" 48 1000 82373316 82649579 23.1067762043065 0.814185814185814 "rs7730154" 0.07556243
9 "ZDHHC21" 38 1000 14611068 14693480 18.6801213660792 0.814185814185814 "rs6474849" 0.0819294150000002
19 "ZNF253" 2 1000 19976713 20004293 0.404844439731064 0.815184815184815 "rs10403255" 0.5303067
1 "METTL13" 7 1000 171750760 171766856 1.53852003032748 0.815184815184815 "rs2294722" 0.40800816
2 "TMEM17" 4 1000 62727355 62733604 1.2299911651999 0.815184815184815 "rs6756655" 0.39479846
5 "CDC25C" 7 1000 137620953 137674044 2.61222533243349 0.815184815184815 "rs7715815" 0.248335019999999
10 "OPN4" 2 1000 88414313 88426216 0.389049993099342 0.816183816183816 "rs10788521" 0.5334118
15 "ADAM10" 25 1000 58887402 59042177 11.3208524855685 0.816183816183816 "rs16940712" 0.0580658880000001
17 "SPNS3" 16 1000 4337218 4391499 7.98732079167147 0.816183816183816 "rs8069102" 0.282108839999999
19 "GIPC1" 2 1000 14588570 14606961 0.195147800597417 0.816183816183816 "rs8109740" 0.7320723
2 "NCKAP5" 308 1000 133429371 134326031 237.805267624773 0.816183816183816 "rs10195506" 0.013744215
3 "AGTR1" 13 1000 148415657 148460790 5.19557645428651 0.816183816183816 "rs3772616" 0.2178666
5 "ZNF622" 3 1000 16451627 16465894 0.933379413964673 0.816183816183816 "rs26377" 0.35120597
6 "MIR5695" 4 1000 126433836 126443762 0.703238545303507 0.816183816183816 "rs6941638" 0.41932955
7 "KRBA1" 4 1000 149412101 149431664 0.61246839064365 0.816183816183816 "rs885651" 0.57090247
9 "CORO2A" 31 1000 100883256 100954956 19.0588338805678 0.816183816183816 "rs2795491" 0.0800612049999997
10 "TMEM72" 13 1000 45406763 45430642 4.04182032166789 0.817182817182817 "rs4948931" 0.37639496
12 "LINC01234" 10 1000 114182381 114211488 3.86060552813482 0.817182817182817 "rs7133246" 0.22909975
12 "ZNF268" 5 1000 133757994 133783697 1.2665156477229 0.817182817182817 "rs11147284" 0.46260324
14 "GSTZ1" 6 1000 77787229 77797940 2.27320694228327 0.817182817182817 "rs8004558" 0.3478109
14 "NFATC4" 2 1000 24836116 24848811 0.371785682252605 0.817182817182817 "rs11628929" 0.635897
15 "MGC15885" 3 1000 62929370 62937380 0.912212872165083 0.817182817182817 "rs11852582" 0.43741992
1 "DENND2C" 10 1000 115127195 115212732 3.96087526404425 0.817182817182817 "rs222495" 0.22956693
1 "MACF1" 48 1000 39549838 39952810 23.0814890682529 0.817182817182817 "rs2252538" 0.0688613199999998
1 "TDRD10" 11 1000 154474694 154520623 2.89692877310086 0.817182817182817 "rs12136771" 0.40922156
1 "ZNF362" 6 1000 33722173 33766320 1.89199393746664 0.817182817182817 "rs6670552" 0.3314539
2 "EIF2AK3" 5 1000 88856258 88927094 1.29020898906263 0.817182817182817 "rs867014" 0.46954986
2 "MYO7B" 19 1000 128293377 128395303 9.10787190027003 0.817182817182817 "rs1864552" 0.103057409999999
5 "LIFR" 16 1000 38475064 38595507 5.10526294832101 0.817182817182817 "rs3797165" 0.3056983
6 "ULBP3" 2 1000 150385742 150390202 0.40241207310538 0.817182817182817 "rs9478409" 0.5652685
6 "ZNF165" 2 1000 28048481 28057340 0.393441696744165 0.817182817182817 "rs10484404" 0.5983777
7 "AGR2" 9 1000 16832263 16844738 3.56695946263236 0.817182817182817 "rs4719480" 0.26461825
7 "FAM180A" 4 1000 135414345 135433594 0.885021275986364 0.817182817182817 "rs6978331" 0.35958257
14 "PAPOLA" 2 1000 96968712 97033453 0.246216377552291 0.818181818181818 "rs11623142" 0.6197589
17 "CDRT4" 12 1000 15339331 15370925 3.40280411109226 0.818181818181818 "rs728854" 0.45485145
19 "LOC101927572" 4 1000 36505400 36536899 0.925301325348245 0.818181818181818 "rs17639286" 0.48591492
19 "SUGP1" 4 1000 19387321 19431321 1.11298502593901 0.818181818181818 "rs17751021" 0.48049238
1 "ABCB10" 2 1000 229652328 229694442 0.139528277726615 0.818181818181818 "rs10916508" 0.78067994
1 "SMG7" 12 1000 183441505 183523328 5.4322252268829 0.818181818181818 "rs3768591" 0.14620277
2 "TLK1" 48 1000 171847332 172087824 20.3528564996198 0.818181818181818 "rs13016705" 0.1646674
7 "STEAP2" 7 1000 89840999 89866992 2.77723029436628 0.818181818181818 "rs7796263" 0.3220777
8 "C8orf46" 4 1000 67405490 67430759 1.07129951727846 0.818181818181818 "rs957655" 0.4535484
11 "CHKA" 5 1000 67820325 67888858 1.0812178162028 0.819180819180819 "rs7928739" 0.43064684
11 "FLJ42102" 12 1000 71116791 71134400 4.32531466047264 0.819180819180819 "rs1540129" 0.23947594
11 "KCNQ1" 109 1000 2466220 2870340 80.8633381987693 0.819180819180819 "rs179409" 0.0188597400000002
12 "CACNA1C-AS1" 3 1000 2785166 2800323 0.631087304671199 0.819180819180819 "rs3794284" 0.52080977
12 "FAM71C" 3 1000 100041527 100043892 0.837314671537234 0.819180819180819 "rs11109969" 0.4222782
19 "RPSAP58" 4 1000 23945815 24010919 0.974238149844548 0.819180819180819 "rs7245872" 0.56284595
1 "C8A" 36 1000 57320442 57383894 16.1021577519587 0.819180819180819 "rs1411009" 0.0814048299999996
1 "DPYD-AS1" 49 1000 97561478 97788511 28.5873494681388 0.819180819180819 "rs12133667" 0.103571390000001
23 "SRPX2" 7 1000 99899162 99926296 2.36562915967619 0.819180819180819 "rs2073164" 0.27686927
5 "CHSY3" 39 1000 129240522 129522327 15.4715305687339 0.819180819180819 "rs7717696" 0.17109182
10 "STAM" 26 1000 17686123 17758821 9.99969696619462 0.82017982017982 "rs17141517" 0.19758205
12 "SENP1" 11 1000 48436680 48500091 3.79998170793474 0.82017982017982 "rs11168404" 0.16240948
15 "CCPG1" 8 1000 55647420 55700708 2.26193118618661 0.82017982017982 "rs4380011" 0.39125088
15 "NOX5" 12 1000 69222838 69349501 4.50685660768666 0.82017982017982 "rs2277554" 0.25418878
17 "ABCC3" 17 1000 48712217 48769063 9.44738431124437 0.82017982017982 "rs1541392" 0.067272075
17 "LOC100506371" 3 1000 33614 37042 0.469945870168372 0.82017982017982 "rs3794811" 0.6202437
1 "ESPN" 2 1000 6484847 6521004 0.384284647809402 0.82017982017982 "rs10864548" 0.6386387
1 "FMO1" 14 1000 171217609 171255117 5.99807854106855 0.82017982017982 "rs17581251" 0.136108200000001
5 "ZBED8" 3 1000 159820154 159827060 0.756609710973773 0.82017982017982 "rs10515808" 0.46010137
6 "AMD1" 9 1000 111135823 111216915 3.67154635679358 0.82017982017982 "rs1007274" 0.19869813
6 "SLC26A8" 18 1000 35911290 35992413 7.77303196000914 0.82017982017982 "rs6924359" 0.1749452
7 "WBSCR17" 185 1000 70597522 71178586 139.284595455323 0.82017982017982 "rs11976167" 0.0189178230000001
12 "DYRK2" 2 1000 68042511 68056444 0.267925922330425 0.821178821178821 "rs1797710" 0.6099631
13 "CDK8" 24 1000 26828755 26978569 9.57663301552845 0.821178821178821 "rs4770974" 0.12164023
13 "WBP4" 4 1000 41635696 41658139 1.43326830643172 0.821178821178821 "rs2766726" 0.34725833
19 "BTBD2" 3 1000 1985446 2015702 0.908965377580271 0.821178821178821 "rs7251590" 0.37674654
23 "CITED1" 4 1000 71521487 71527037 1.10686514643336 0.821178821178821 "rs2984344" 0.4040104
2 "REV1" 18 1000 100016937 100106480 6.41081873804475 0.821178821178821 "rs3792138" 0.17785764
2 "USP39" 5 1000 85829964 85876407 1.60169900021596 0.821178821178821 "rs3821020" 0.257341470000001
3 "CP" 15 1000 148880196 148939832 8.4647941474171 0.821178821178821 "rs17787768" 0.1803016
4 "LINC01098" 63 1000 178649910 178911904 39.0491265382105 0.821178821178821 "rs1545544" 0.11218734
5 "COL4A3BP" 15 1000 74666927 74807806 6.01283508027496 0.821178821178821 "rs3846665" 0.22193056
5 "SQSTM1" 10 1000 179233387 179265077 3.62451566282977 0.821178821178821 "rs7711505" 0.23093821
7 "ACTR3C" 7 1000 149944300 150020758 2.23902823826651 0.821178821178821 "rs2530984" 0.308464350000001
8 "LINC01301" 4 1000 61314729 61326377 1.12103031169536 0.821178821178821 "rs16926137" 0.50680834
8 "SLC30A8" 50 1000 117962511 118188953 22.5851948071568 0.821178821178821 "rs12678848" 0.13181283
13 "USPL1" 6 1000 31191829 31233686 1.01222946729586 0.822177822177822 "rs3742302" 0.51186705
16 "NFATC3" 4 1000 68119268 68263162 0.49861835003493 0.822177822177822 "rs12597573" 0.5553437
18 "LOC101927900" 7 1000 37646249 37679197 2.33496357070946 0.822177822177822 "rs11660705" 0.42168084
19 "CATSPERD" 7 1000 5720687 5778742 3.35815378442385 0.822177822177822 "rs2436493" 0.150638679999999
19 "GRIN2D" 7 1000 48898131 48948188 2.62496303436976 0.822177822177822 "rs1654670" 0.23109584
22 "SMTN" 3 1000 31477281 31500610 0.738482093106409 0.822177822177822 "rs3205187" 0.45848408
2 "AGBL5" 4 1000 27274490 27293490 0.690719911303571 0.822177822177822 "rs2278593" 0.59411335
3 "CLSTN2-AS1" 2 1000 140224459 140227631 0.294528746644624 0.822177822177822 "rs6793607" 0.62843037
3 "KBTBD12" 17 1000 127641901 127706514 7.19271272831782 0.822177822177822 "rs4857876" 0.03735987
6 "C6orf58" 3 1000 127898318 127912963 0.569003809900898 0.822177822177822 "rs6569504" 0.5762704
6 "HEY2" 4 1000 126070731 126082415 0.785396857589832 0.822177822177822 "rs3799711" 0.55760795
8 "ST18" 79 1000 53023391 53322439 48.0249212375245 0.822177822177822 "rs7837254" 0.0770033450000001
11 "CCDC84" 2 1000 118868842 118886502 0.18450773488694 0.823176823176823 "rs10111" 0.6906654
11 "MYRF" 5 1000 61520120 61555989 1.81401409684007 0.823176823176823 "rs2238003" 0.25919583
13 "CAB39L" 21 1000 49882785 50018262 10.541036926475 0.823176823176823 "rs7985932" 0.11570896
14 "SNW1" 7 1000 78183943 78227497 2.95277739373437 0.823176823176823 "rs176980" 0.184260799999999
15 "EMC7" 3 1000 34376223 34394053 0.566997334731526 0.823176823176823 "rs721122" 0.5745434
